0,00872093 
0,0218023 
0,0348837 
0,056686 
0,0784884 
0,130814 
0,152616 
0,161337 
0,200581 
0,218023 
0,239826 
0,265988 
0,300872 
0,309593 
0,327035 
0,357558 
0,37064 
0,375 
0,440407 
0,453488 
0,497093 
0,527616 
0,545058 
0,56686 
0,619186 
0,627907 
0,693314 
0,697674 
0,710756 
0,736919 
0,75 
0,776163 
0,784884 
0,789244 
0,806686 
0,828488 
0,837209 
0,84593 
0,867733 
0,898256 
0,9375 
0,989826 
0,998547 
1,02471 
1,05523 
1,09448 
1,1032 
1,11628 
1,1686 
1,1686 
1,17297 
1,19041 
1,23401 
1,25145 
1,27326 
1,3125 
1,3125 
1,38663 
1,40843 
1,47384 
1,49128 
1,5436 
1,5436 
1,56977 
1,63081 
1,7311 
1,76599 
1,80523 
1,86628 
1,88372 
1,90552 
1,92297 
1,99273 
2,02326 
2,1061 
2,14535 
2,16715 
2,18895 
2,21948 
2,22384 
2,24128 
2,24128 
2,28052 
2,2936 
2,32849 
2,33285 
2,35901 
2,37209 
2,38953 
2,41134 
2,41134 
2,42878 
2,42442 
2,45058 
2,4593 
2,46366 
2,46366 
2,4811 
2,48983 
2,50291 
2,50727 
2,52471 
2,52471 
2,52907 
2,52907 
2,54651 
2,54215 
2,55087 
2,55087 
2,56395 
2,55959 
2,56395 
2,57703 
2,59448 
2,5814 
2,59884 
2,59012 
2,59884 
2,6032 
2,59884 
2,6032 
2,60756 
2,62064 
2,6032 
2,63808 
2,625 
2,625 

0,475694 
0,475694 
0,474537 
0,475694 
0,480324 
0,472222 
0,475694 
0,475694 
0,478009 
0,482639 
0,476852 
0,478009 
0,481481 
0,478009 
0,475694 
0,476852 
0,472222 
0,471065 
0,480324 
0,476852 
0,475694 
0,475694 
0,474537 
0,474537 
0,475694 
0,474537 
0,475694 
0,480324 
0,480324 
0,476852 
0,481481 
0,472222 
0,471065 
0,472222 
0,471065 
0,471065 
0,471065 
0,469907 
0,472222 
0,478009 
0,474537 
0,474537 
0,476852 
0,480324 
0,471065 
0,476852 
0,475694 
0,471065 
0,471065 
0,472222 
0,474537 
0,475694 
0,474537 
0,476852 
0,475694 
0,475694 
0,475694 
0,466435 
0,474537 
0,469907 
0,471065 
0,474537 
0,474537 
0,474537 
0,474537 
0,472222 
0,474537 
0,469907 
0,467593 
0,472222 
0,472222 
0,469907 
0,472222 
0,469907 
0,469907 
0,465278 
0,467593 
0,46412 
0,467593 
0,46412 
0,466435 
0,459491 
0,460648 
0,457176 
0,460648 
0,449074 
0,451389 
0,444444 
0,435185 
0,418981 
0,414352 
0,40625 
0,396991 
0,386574 
0,380787 
0,365741 
0,361111 
0,350694 
0,336806 
0,321759 
0,306713 
0,296296 
0,287037 
0,274306 
0,268519 
0,259259 
0,238426 
0,22338 
0,216435 
0,204861 
0,196759 
0,185185 
0,165509 
0,152778 
0,143519 
0,130787 
0,12037 
0,112269 
0,106481 
0,0868056 
0,0706019 
0,0590278 
0,0462963 
0,03125 
0,0162037 
0,0115741 
0,00578704 
